;             train/loss;              test/loss;  metrics/accuracy_top1;  metrics/accuracy_top5;                   lr/0
1109;0.30417;0.31183;0.98983;1;0.0002674
1110;0.30082;0.33221;0.98983;1;0.00026674
1111;0.30063;0.31979;0.98983;1;0.00026608
1112;0.3032;0.31974;0.98983;1;0.00026542
1113;0.30388;0.30983;0.98983;1;0.00026476
1114;0.29992;0.31047;0.98983;1;0.0002641
1115;0.31036;0.32334;0.98983;1;0.00026344
1116;0.30429;0.30983;0.98983;1;0.00026278
1117;0.3065;0.30994;0.98983;1;0.00026212
1118;0.30174;0.30971;0.98983;1;0.00026146
1119;0.30158;0.3234;0.98983;1;0.0002608
1120;0.30582;0.30981;0.98983;1;0.00026014
1121;0.30579;0.30986;0.98983;1;0.00025948
1122;0.30298;0.30994;0.98983;1;0.00025882
1123;0.29957;0.33561;0.98983;1;0.00025816
1124;0.29783;0.30979;0.98983;1;0.0002575
1125;0.30087;0.30972;0.98983;1;0.00025684
1126;0.29777;0.32425;0.98983;1;0.00025618
1127;0.3019;0.30968;0.98983;1;0.00025552
1128;0.29944;0.32006;0.98983;1;0.00025486
1129;0.30314;0.3096;0.98983;1;0.0002542
1130;0.30227;0.30955;0.98983;1;0.00025354
1131;0.3026;0.30961;0.98983;1;0.00025288
1132;0.29887;0.30951;0.98983;1;0.00025222
1133;0.30548;0.30962;0.98983;1;0.00025156
1134;0.29918;0.32287;0.98983;1;0.0002509
1135;0.30717;0.3228;0.98983;1;0.00025024
1136;0.29695;0.3097;0.98983;1;0.00024958
1137;0.29764;0.32263;0.98983;1;0.00024892
1138;0.29878;0.30987;0.98983;1;0.00024826
1139;0.30282;0.30977;0.98983;1;0.0002476
1140;0.30256;0.30955;0.98983;1;0.00024694
1141;0.30141;0.30947;0.98983;1;0.00024628
1142;0.29968;0.30973;0.98983;1;0.00024562
1143;0.30221;0.30967;0.98983;1;0.00024496
1144;0.30415;0.30953;0.98983;1;0.0002443
1145;0.29737;0.30957;0.98983;1;0.00024364
1146;0.30793;0.31155;0.98983;1;0.00024298
1147;0.30825;0.3095;0.98983;1;0.00024232
1148;0.30259;0.30957;0.98983;1;0.00024166
1149;0.29983;0.31128;0.98983;1;0.000241
1150;0.30396;0.31203;0.98983;1;0.00024034
1151;0.30952;0.31943;0.98983;1;0.00023968
1152;0.3023;0.31136;0.98983;1;0.00023902
1153;0.29686;0.33645;0.98983;1;0.00023836
1154;0.30072;0.30933;0.98983;1;0.0002377
1155;0.29951;0.32413;0.98983;1;0.00023704
1156;0.30354;0.30993;0.98983;1;0.00023638
1157;0.30549;0.32368;0.98983;1;0.00023572
1158;0.30188;0.31169;0.98983;1;0.00023506
1159;0.30044;0.30942;0.98983;1;0.0002344
1160;0.2984;0.31118;0.98983;1;0.00023374
1161;0.30041;0.32156;0.98983;1;0.00023308
1162;0.30176;0.31166;0.98983;1;0.00023242
1163;0.29845;0.32251;0.98983;1;0.00023176
1164;0.29797;0.30936;0.98983;1;0.0002311
1165;0.30355;0.32177;0.98983;1;0.00023044
1166;0.29797;0.32257;0.98983;1;0.00022978
1167;0.2981;0.30943;0.98983;1;0.00022912
1168;0.3029;0.31115;0.98983;1;0.00022846
1169;0.29677;0.30923;0.98983;1;0.0002278
1170;0.30102;0.32149;0.98983;1;0.00022714
1171;0.30135;0.31163;0.98983;1;0.00022648
1172;0.30313;0.30929;0.98983;1;0.00022582
1173;0.2981;0.30933;0.98983;1;0.00022516
1174;0.30344;0.30936;0.98983;1;0.0002245
1175;0.29886;0.30924;0.98983;1;0.00022384
1176;0.29901;0.30925;0.98983;1;0.00022318
1177;0.29831;0.30927;0.98983;1;0.00022252
1178;0.29632;0.30926;0.98983;1;0.00022186
1179;0.30093;0.31101;0.98983;1;0.0002212
1180;0.29696;0.31101;0.98983;1;0.00022054
1181;0.29841;0.32149;0.98983;1;0.00021988
1182;0.30447;0.3213;0.98983;1;0.00021922
1183;0.29955;0.30914;0.98983;1;0.00021856
1184;0.30131;0.31098;0.98983;1;0.0002179
1185;0.29592;0.31318;0.98983;1;0.00021724
1186;0.29747;0.31134;0.98983;1;0.00021658
1187;0.30139;0.30925;0.98983;1;0.00021592
1188;0.3034;0.31134;0.98983;1;0.00021526
1189;0.2999;0.30893;0.98983;1;0.0002146
1190;0.2966;0.3131;0.98983;1;0.00021394
1191;0.30061;0.31131;0.98983;1;0.00021328
1192;0.30116;0.30907;0.98983;1;0.00021262
1193;0.29955;0.30902;0.98983;1;0.00021196
1194;0.30065;0.30948;0.98983;1;0.0002113
1195;0.29764;0.3094;0.98983;1;0.00021064
1196;0.30332;0.30908;0.98983;1;0.00020998
1197;0.30009;0.30925;0.98983;1;0.00020932
1198;0.29605;0.31139;0.98983;1;0.00020866
1199;0.30148;0.30915;0.98983;1;0.000208
1200;0.29932;0.31167;0.98983;1;0.00020734
1201;0.30408;0.32365;0.98983;1;0.00020668
1202;0.29817;0.30909;0.98983;1;0.00020602
1203;0.29584;0.32308;0.98983;1;0.00020536
1204;0.29941;0.30917;0.98983;1;0.0002047
1205;0.29918;0.31873;0.98983;1;0.00020404
1206;0.29904;0.32073;0.98983;1;0.00020338
1207;0.30052;0.32598;0.98983;1;0.00020272
1208;0.29771;0.31129;0.98983;1;0.00020206
1209;0.30414;0.30896;0.98983;1;0.0002014
1210;0.30154;0.3208;0.98983;1;0.00020074
1211;0.29811;0.3231;0.98983;1;0.00020008
1212;0.29677;0.31184;0.98983;1;0.00019942
1213;0.30012;0.30897;0.98983;1;0.00019876
1214;0.30019;0.32618;0.98983;1;0.0001981
1215;0.29526;0.30894;0.98983;1;0.00019744
1216;0.29519;0.30911;0.98983;1;0.00019678
1217;0.29985;0.32187;0.98983;1;0.00019612
1218;0.30109;0.30903;0.98983;1;0.00019546
1219;0.30095;0.30892;0.98983;1;0.0001948
1220;0.30187;0.31139;0.98983;1;0.00019414
1221;0.30102;0.31908;0.98983;1;0.00019348
1222;0.2969;0.30939;0.98983;1;0.00019282
1223;0.29819;0.31872;0.98983;1;0.00019216
1224;0.29975;0.30891;0.98983;1;0.0001915
1225;0.29549;0.30885;0.98983;1;0.00019084
1226;0.29664;0.30916;0.98983;1;0.00019018
1227;0.30047;0.30882;0.98983;1;0.00018952
1228;0.29753;0.3088;0.98983;1;0.00018886
1229;0.29809;0.309;0.98983;1;0.0001882
1230;0.29562;0.30893;0.98983;1;0.00018754
1231;0.29985;0.3112;0.98983;1;0.00018688
1232;0.29657;0.31043;0.98983;1;0.00018622
1233;0.30442;0.30883;0.98983;1;0.00018556
1234;0.30371;0.30907;0.98983;1;0.0001849
1235;0.30201;0.3088;0.98983;1;0.00018424
1236;0.30171;0.31037;0.98983;1;0.00018358
1237;0.30097;0.30884;0.98983;1;0.00018292
1238;0.29764;0.30913;0.98983;1;0.00018226
1239;0.29779;0.30872;0.98983;1;0.0001816
1240;0.29834;0.31873;0.98983;1;0.00018094
1241;0.29954;0.3301;0.98983;1;0.00018028
1242;0.29972;0.31063;0.98983;1;0.00017962
1243;0.29531;0.31032;0.98983;1;0.00017896
1244;0.30201;0.30865;0.98983;1;0.0001783
1245;0.3053;0.31271;0.98983;1;0.00017764
1246;0.29713;0.30868;0.98983;1;0.00017698
1247;0.29783;0.30894;0.98983;1;0.00017632
1248;0.30324;0.31855;0.98983;1;0.00017566
1249;0.30162;0.30886;0.98983;1;0.000175
1250;0.30269;0.30856;0.98983;1;0.00017434
1251;0.29559;0.309;0.98983;1;0.00017368
1252;0.30542;0.30884;0.98983;1;0.00017302
1253;0.29792;0.31035;0.98983;1;0.00017236
1254;0.29641;0.30857;0.98983;1;0.0001717
1255;0.29906;0.30878;0.98983;1;0.00017104
1256;0.29824;0.31987;0.98983;1;0.00017038
1257;0.29625;0.3091;0.98983;1;0.00016972
1258;0.29795;0.3087;0.98983;1;0.00016906
1259;0.30569;0.30874;0.98983;1;0.0001684
1260;0.29888;0.31019;0.98983;1;0.00016774
1261;0.29995;0.30887;0.98983;1;0.00016708
1262;0.29756;0.30905;0.98983;1;0.00016642
1263;0.29746;0.32083;0.98983;1;0.00016576
1264;0.29621;0.31985;0.98983;1;0.0001651
1265;0.29657;0.30866;0.98983;1;0.00016444
1266;0.29882;0.32087;0.98983;1;0.00016378
1267;0.2984;0.31022;0.98983;1;0.00016312
1268;0.30104;0.32086;0.98983;1;0.00016246
1269;0.2971;0.30836;0.98983;1;0.0001618
1270;0.30126;0.30845;0.98983;1;0.00016114
1271;0.29816;0.30852;0.98983;1;0.00016048
1272;0.29707;0.33019;0.98983;1;0.00015982
1273;0.29959;0.31985;0.98983;1;0.00015916
1274;0.29708;0.30845;0.98983;1;0.0001585
1275;0.29653;0.30841;0.98983;1;0.00015784
1276;0.2981;0.30823;0.98983;1;0.00015718
1277;0.29487;0.32005;0.98983;1;0.00015652
1278;0.30117;0.32017;0.98983;1;0.00015586
1279;0.29557;0.31938;0.98983;1;0.0001552
1280;0.29759;0.30821;0.98983;1;0.00015454
1281;0.29768;0.3106;0.98983;1;0.00015388
1282;0.30038;0.32246;0.98983;1;0.00015322
1283;0.29824;0.30849;0.98983;1;0.00015256
1284;0.30078;0.31079;0.98983;1;0.0001519
1285;0.29841;0.30813;0.98983;1;0.00015124
1286;0.30055;0.30819;0.98983;1;0.00015058
1287;0.29705;0.30857;0.98983;1;0.00014992
1288;0.29843;0.32009;0.98983;1;0.00014926
1289;0.2954;0.30822;0.98983;1;0.0001486
1290;0.29821;0.30816;0.98983;1;0.00014794
1291;0.29827;0.30856;0.98983;1;0.00014728
1292;0.29661;0.31925;0.98983;1;0.00014662
1293;0.29817;0.32188;0.98983;1;0.00014596
1294;0.29548;0.30813;0.98983;1;0.0001453
1295;0.29916;0.30818;0.98983;1;0.00014464
1296;0.29737;0.32887;0.98983;1;0.00014398
1297;0.29433;0.3191;0.98983;1;0.00014332
1298;0.29615;0.31956;0.98983;1;0.00014266
1299;0.30257;0.31045;0.98983;1;0.000142
1300;0.2994;0.31912;0.98983;1;0.00014134
1301;0.30177;0.30827;0.98983;1;0.00014068
1302;0.29535;0.31065;0.98983;1;0.00014002
1303;0.3011;0.30818;0.98983;1;0.00013936
1304;0.29757;0.31991;0.98983;1;0.0001387
1305;0.29793;0.30837;0.98983;1;0.00013804
1306;0.3025;0.31789;0.98983;1;0.00013738
1307;0.30222;0.30819;0.98983;1;0.00013672
1308;0.30005;0.32116;0.98983;1;0.00013606
1309;0.29657;0.30815;0.98983;1;0.0001354
1310;0.29997;0.30828;0.98983;1;0.00013474
1311;0.29584;0.30831;0.98983;1;0.00013408
1312;0.30429;0.3201;0.98983;1;0.00013342
1313;0.29514;0.3178;0.98983;1;0.00013276
1314;0.29588;0.31775;0.98983;1;0.0001321
1315;0.29862;0.32193;0.98983;1;0.00013144
1316;0.29943;0.31802;0.98983;1;0.00013078
1317;0.29643;0.30982;0.98983;1;0.00013012
1318;0.2935;0.30819;0.98983;1;0.00012946
1319;0.30156;0.31;0.98983;1;0.0001288
1320;0.29651;0.31891;0.98983;1;0.00012814
1321;0.2977;0.30824;0.98983;1;0.00012748
1322;0.30106;0.31884;0.98983;1;0.00012682
1323;0.29981;0.30807;0.98983;1;0.00012616
1324;0.29603;0.3082;0.98983;1;0.0001255
1325;0.30096;0.30789;0.98983;1;0.00012484
1326;0.29488;0.30802;0.98983;1;0.00012418
1327;0.29592;0.30961;0.98983;1;0.00012352
1328;0.29676;0.30975;0.98983;1;0.00012286
1329;0.29841;0.30813;0.98983;1;0.0001222
1330;0.29513;0.30792;0.98983;1;0.00012154
1331;0.29882;0.30835;0.98983;1;0.00012088
1332;0.29875;0.31753;0.98983;1;0.00012022
1333;0.30076;0.31859;0.98983;1;0.00011956
1334;0.29671;0.30789;0.98983;1;0.0001189
1335;0.29448;0.30789;0.98983;1;0.00011824
1336;0.29492;0.30826;0.98983;1;0.00011758
1337;0.29601;0.31963;0.98983;1;0.00011692
1338;0.30013;0.31865;0.98983;1;0.00011626
1339;0.29819;0.3078;0.98983;1;0.0001156
1340;0.29697;0.31964;0.98983;1;0.00011494
1341;0.29409;0.30974;0.98983;1;0.00011428
1342;0.30295;0.31854;0.98983;1;0.00011362
1343;0.29642;0.30809;0.98983;1;0.00011296
1344;0.29492;0.30798;0.98983;1;0.0001123
1345;0.29561;0.31856;0.98983;1;0.00011164
1346;0.29407;0.3078;0.98983;1;0.00011098
1347;0.29551;0.30782;0.98983;1;0.00011032
1348;0.29743;0.30977;0.98983;1;0.00010966
1349;0.2953;0.31732;0.98983;1;0.000109
1350;0.29391;0.30787;0.98983;1;0.00010834
1351;0.29361;0.30782;0.98983;1;0.00010768
1352;0.29594;0.33003;0.98983;1;0.00010702
1353;0.29452;0.30778;0.98983;1;0.00010636
1354;0.29548;0.31727;0.98983;1;0.0001057
1355;0.30252;0.31947;0.98983;1;0.00010504
1356;0.29621;0.30782;0.98983;1;0.00010438
1357;0.29711;0.31749;0.98983;1;0.00010372
1358;0.29834;0.30803;0.98983;1;0.00010306
1359;0.29712;0.30772;0.98983;1;0.0001024
1360;0.29729;0.31717;0.98983;1;0.00010174
1361;0.29567;0.3199;0.98983;1;0.00010108
1362;0.29911;0.30934;0.98983;1;0.00010042
1363;0.29769;0.30798;0.98983;1;9.98E-05
1364;0.29624;0.30795;0.98983;1;9.91E-05
1365;0.29886;0.30759;0.98983;1;9.84E-05
1366;0.29806;0.30932;0.98983;1;9.78E-05
1367;0.29638;0.32022;0.98983;1;9.71E-05
1368;0.29422;0.30811;0.98983;1;9.65E-05
1369;0.29717;0.30765;0.98983;1;9.58E-05
1370;0.29304;0.30766;0.98983;1;9.51E-05
1371;0.29876;0.31821;0.98983;1;9.45E-05
1372;0.29794;0.32023;0.98983;1;9.38E-05
1373;0.29726;0.31875;0.98983;1;9.32E-05
1374;0.29436;0.30953;0.98983;1;9.25E-05
1375;0.29881;0.3077;0.98983;1;9.18E-05
1376;0.29409;0.31822;0.98983;1;9.12E-05
1377;0.29666;0.31723;0.98983;1;9.05E-05
1378;0.29705;0.30762;0.98983;1;8.99E-05
1379;0.29795;0.30779;0.98983;1;8.92E-05
1380;0.29375;0.3201;0.98983;1;8.85E-05
1381;0.30249;0.31955;0.98983;1;8.79E-05
1382;0.2946;0.30977;0.98983;1;8.72E-05
1383;0.29829;0.32113;0.98983;1;8.66E-05
1384;0.29697;0.30768;0.98983;1;8.59E-05
1385;0.29576;0.30806;0.98983;1;8.52E-05
1386;0.29849;0.32933;0.98983;1;8.46E-05
1387;0.29542;0.30799;0.98983;1;8.39E-05
1388;0.29431;0.31713;0.98983;1;8.33E-05
1389;0.29493;0.30778;0.98983;1;8.26E-05
1390;0.29394;0.32756;0.98983;1;8.19E-05
1391;0.29431;0.30775;0.98983;1;8.13E-05
1392;0.2938;0.30764;0.98983;1;8.06E-05
1393;0.29467;0.32915;0.98983;1;8.00E-05
1394;0.29589;0.3095;0.98983;1;7.93E-05
1395;0.29853;0.31704;0.98983;1;7.86E-05
1396;0.29469;0.30767;0.98983;1;7.80E-05
1397;0.29597;0.30774;0.98983;1;7.73E-05
1398;0.29434;0.30783;0.98983;1;7.67E-05
1399;0.29598;0.31797;0.98983;1;7.60E-05
1400;0.29844;0.31822;0.98983;1;7.53E-05
1401;0.29554;0.30756;0.98983;1;7.47E-05
1402;0.2978;0.30797;0.98983;1;7.40E-05
1403;0.29594;0.30936;0.98983;1;7.34E-05
1404;0.29616;0.30926;0.98983;1;7.27E-05
1405;0.30046;0.31781;0.98983;1;7.20E-05
1406;0.29579;0.3169;0.98983;1;7.14E-05
1407;0.29497;0.31948;0.98983;1;7.07E-05
1408;0.30181;0.30944;0.98983;1;7.01E-05
1409;0.2975;0.3296;0.98983;1;6.94E-05
1410;0.29598;0.31091;0.98983;1;6.87E-05
1411;0.29551;0.30935;0.98983;1;6.81E-05
1412;0.29823;0.30768;0.98983;1;6.74E-05
1413;0.29636;0.30929;0.98983;1;6.68E-05
1414;0.29519;0.32718;0.98983;1;6.61E-05
1415;0.29455;0.31781;0.98983;1;6.54E-05
1416;0.29908;0.3074;0.98983;1;6.48E-05
1417;0.29569;0.33098;0.98983;1;6.41E-05
1418;0.29676;0.30746;0.98983;1;6.35E-05
1419;0.29543;0.30755;0.98983;1;6.28E-05
1420;0.2964;0.31927;0.98983;1;6.21E-05
1421;0.29666;0.30778;0.98983;1;6.15E-05
1422;0.29685;0.3095;0.98983;1;6.08E-05
1423;0.29735;0.30745;0.98983;1;6.02E-05
1424;0.29617;0.33909;0.98983;1;5.95E-05
1425;0.29761;0.31914;0.98983;1;5.88E-05
1426;0.29868;0.319;0.98983;1;5.82E-05
1427;0.29394;0.30743;0.98983;1;5.75E-05
1428;0.29692;0.30754;0.98983;1;5.69E-05
1429;0.29527;0.31712;0.98983;1;5.62E-05
1430;0.29675;0.30744;0.98983;1;5.55E-05
1431;0.29566;0.30908;0.98983;1;5.49E-05
1432;0.29598;0.3074;0.98983;1;5.42E-05
1433;0.29523;0.30915;0.98983;1;5.36E-05
1434;0.29397;0.30744;0.98983;1;5.29E-05
1435;0.29447;0.30746;0.98983;1;5.22E-05
1436;0.29436;0.30752;0.98983;1;5.16E-05
1437;0.2987;0.30738;0.98983;1;5.09E-05
1438;0.29541;0.30744;0.98983;1;5.03E-05
1439;0.29416;0.30776;0.98983;1;4.96E-05
1440;0.29432;0.31742;0.98983;1;4.89E-05
1441;0.29575;0.31878;0.98983;1;4.83E-05
1442;0.29353;0.32874;0.98983;1;4.76E-05
1443;0.29747;0.31737;0.98983;1;4.70E-05
1444;0.29422;0.30745;0.98983;1;4.63E-05
1445;0.29301;0.30903;0.98983;1;4.56E-05
1446;0.2937;0.30732;0.98983;1;4.50E-05
1447;0.29696;0.30729;0.98983;1;4.43E-05
1448;0.29515;0.32032;0.98983;1;4.37E-05
1449;0.29513;0.30903;0.98983;1;4.30E-05
1450;0.29359;0.30735;0.98983;1;4.23E-05
1451;0.29559;0.31867;0.98983;1;4.17E-05
1452;0.30006;0.30892;0.98983;1;4.10E-05
1453;0.29624;0.30726;0.98983;1;4.04E-05
1454;0.2941;0.30765;0.98983;1;3.97E-05
1455;0.29354;0.31873;0.98983;1;3.90E-05
1456;0.29574;0.31719;0.98983;1;3.84E-05
1457;0.29271;0.3186;0.98983;1;3.77E-05
1458;0.29651;0.30722;0.98983;1;3.71E-05
1459;0.29459;0.30723;0.98983;1;3.64E-05
1460;0.29546;0.30872;0.98983;1;3.57E-05
1461;0.29328;0.32853;0.98983;1;3.51E-05
1462;0.29522;0.30712;0.98983;1;3.44E-05
1463;0.29605;0.31681;0.98983;1;3.38E-05
1464;0.29422;0.30916;0.98983;1;3.31E-05
1465;0.29417;0.30909;0.98983;1;3.24E-05
1466;0.29522;0.32694;0.98983;1;3.18E-05
1467;0.29559;0.30725;0.98983;1;3.11E-05
1468;0.29375;0.30727;0.98983;1;3.05E-05
1469;0.29619;0.31861;0.98983;1;2.98E-05
1470;0.29664;0.30721;0.98983;1;2.91E-05
1471;0.29381;0.31827;0.98983;1;2.85E-05
1472;0.29743;0.31719;0.98983;1;2.78E-05
1473;0.29505;0.30903;0.98983;1;2.72E-05
1474;0.29548;0.30713;0.98983;1;2.65E-05
1475;0.29806;0.30722;0.98983;1;2.58E-05
1476;0.30022;0.31714;0.98983;1;2.52E-05
1477;0.29297;0.30722;0.98983;1;2.45E-05
1478;0.29688;0.30733;0.98983;1;2.39E-05
1479;0.29863;0.30717;0.98983;1;2.32E-05
1480;0.29332;0.30744;0.98983;1;2.25E-05
1481;0.29406;0.30712;0.98983;1;2.19E-05
1482;0.29371;0.3086;0.98983;1;2.12E-05
1483;0.29508;0.31989;0.98983;1;2.06E-05
1484;0.29323;0.31694;0.98983;1;1.99E-05
1485;0.29532;0.3073;0.98983;1;1.92E-05
1486;0.2946;0.30717;0.98983;1;1.86E-05
1487;0.29454;0.30713;0.98983;1;1.79E-05
1488;0.29294;0.30709;0.98983;1;1.73E-05
1489;0.2946;0.31695;0.98983;1;1.66E-05
1490;0.29645;0.3183;0.98983;1;1.59E-05
1491;0.2957;0.30898;0.98983;1;1.53E-05
1492;0.29487;0.31908;0.98983;1;1.46E-05
1493;0.29365;0.30717;0.98983;1;1.40E-05
1494;0.29439;0.30713;0.98983;1;1.33E-05
1495;0.29516;0.31885;0.98983;1;1.26E-05
1496;0.29338;0.30846;0.98983;1;1.20E-05
1497;0.29541;0.30701;0.98983;1;1.13E-05
1498;0.29282;0.31697;0.98983;1;1.07E-05
1499;0.29389;0.30887;0.98983;1;1.00E-05
