               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.050397,            0.015425,            0.020625,             0.58647,             0.50122,             0.52014,             0.23736,            0.047886,           0.0089825,            0.020463,            0.006601,            0.006601,            0.006601
                 105,            0.050545,            0.015366,            0.020825,             0.58867,             0.50119,             0.52082,             0.23765,            0.047864,           0.0089795,            0.020459,            0.006568,            0.006568,            0.006568
                 106,            0.050387,            0.015374,            0.020676,             0.59051,             0.50045,             0.52096,             0.23817,            0.047849,           0.0089768,            0.020456,            0.006535,            0.006535,            0.006535
                 107,            0.050339,             0.01531,             0.02053,              0.5925,             0.50087,             0.52183,             0.23853,            0.047829,           0.0089729,            0.020451,            0.006502,            0.006502,            0.006502
                 108,            0.050408,            0.015436,            0.020663,             0.59396,             0.50017,             0.52277,               0.239,            0.047811,           0.0089684,            0.020447,            0.006469,            0.006469,            0.006469
                 109,            0.050378,            0.015377,            0.020656,             0.59253,             0.50092,             0.52283,             0.23982,            0.047791,           0.0089644,            0.020445,            0.006436,            0.006436,            0.006436
                 110,            0.050163,            0.015325,            0.020557,              0.5914,             0.50256,             0.52419,             0.24046,            0.047773,             0.00896,             0.02044,            0.006403,            0.006403,            0.006403
                 111,            0.049995,            0.015208,             0.02058,             0.59268,             0.50372,             0.52487,             0.24053,            0.047758,            0.008956,            0.020436,             0.00637,             0.00637,             0.00637
                 112,            0.050204,            0.015355,            0.020591,              0.5924,             0.50332,             0.52634,             0.24104,            0.047742,           0.0089513,            0.020433,            0.006337,            0.006337,            0.006337
                 113,            0.050254,            0.015268,            0.020557,             0.59165,             0.50579,             0.52745,             0.24152,            0.047725,           0.0089477,            0.020428,            0.006304,            0.006304,            0.006304
                 114,            0.049968,            0.015297,             0.02051,             0.59193,             0.50679,             0.52758,             0.24199,            0.047708,           0.0089454,            0.020422,            0.006271,            0.006271,            0.006271
                 115,            0.049739,            0.015231,            0.020547,             0.59188,             0.50739,             0.52795,             0.24227,            0.047689,           0.0089412,            0.020417,            0.006238,            0.006238,            0.006238
                 116,            0.049913,            0.015255,            0.020391,             0.59141,             0.50876,             0.52782,             0.24217,            0.047668,           0.0089375,            0.020411,            0.006205,            0.006205,            0.006205
                 117,            0.049949,            0.015229,              0.0204,             0.59428,             0.50769,             0.52858,             0.24249,            0.047652,           0.0089333,            0.020404,            0.006172,            0.006172,            0.006172
                 118,            0.049613,            0.015321,            0.020518,             0.59472,             0.50686,             0.52859,             0.24299,            0.047631,           0.0089289,              0.0204,            0.006139,            0.006139,            0.006139
                 119,            0.049797,            0.015318,            0.020441,             0.59159,             0.50895,             0.52935,             0.24363,            0.047614,           0.0089241,            0.020395,            0.006106,            0.006106,            0.006106
                 120,            0.049717,            0.015088,            0.020392,             0.59237,             0.50902,             0.52961,             0.24395,            0.047599,           0.0089208,             0.02039,            0.006073,            0.006073,            0.006073
                 121,            0.049589,            0.015378,            0.020349,             0.59465,               0.509,             0.53115,             0.24428,            0.047585,           0.0089178,            0.020386,             0.00604,             0.00604,             0.00604
                 122,            0.049525,            0.015244,            0.020405,             0.59042,             0.51065,             0.53142,             0.24473,            0.047572,           0.0089138,            0.020384,            0.006007,            0.006007,            0.006007
                 123,            0.049619,            0.015311,            0.020417,             0.59477,             0.51126,             0.53279,             0.24521,            0.047561,            0.008911,            0.020382,            0.005974,            0.005974,            0.005974
